method,case_id,category,fake_record,input_chars,input_bytes,salt_bytes,algorithm,cost_param,expected_observation,actual_observation,ok,correct,digest_obs_match,verifier_obs_match,salt_obs_match,cost_obs_match,comparison_obs_match,encoding_obs_match,api_boundary_obs_match,error_class,naive_should_fail,external_not_tested,elapsed_s,reason
verifier_format_parser_checker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,2.129003405570984e-06,skip
verifier_format_parser_checker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,1.2309756129980087e-06,skip
verifier_format_parser_checker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,1.2139789760112762e-06,skip
verifier_format_parser_checker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,8.759088814258575e-07,skip
verifier_format_parser_checker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,verifier_parsed,True,True,,True,,,,,,,False,False,1.3851094990968704e-06,
verifier_format_parser_checker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,verifier_parsed,True,True,,True,,,,,,,False,False,9.220093488693237e-07,
verifier_format_parser_checker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,verifier_parsed,True,True,,True,,,,,,,False,False,8.440110832452774e-07,
verifier_format_parser_checker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,verifier_parsed,True,True,,True,,,,,,,False,False,8.321367204189301e-07,
verifier_format_parser_checker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,7.220078259706497e-07,skip
verifier_format_parser_checker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,7.75093212723732e-07,skip
verifier_format_parser_checker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,7.229391485452652e-07,skip
verifier_format_parser_checker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,7.110647857189178e-07,skip
verifier_format_parser_checker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,6.731133908033371e-07,skip
verifier_format_parser_checker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,7.320195436477661e-07,skip
verifier_format_parser_checker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,7.189810276031494e-07,skip
verifier_format_parser_checker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,7.259659469127655e-07,skip
verifier_format_parser_checker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.940681487321854e-07,skip
verifier_format_parser_checker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,6.780028343200684e-07,skip
verifier_format_parser_checker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,6.84056431055069e-07,skip
verifier_format_parser_checker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,7.068738341331482e-07,skip
verifier_format_parser_checker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,7.560010999441147e-07,skip
verifier_format_parser_checker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.849877536296844e-07,skip
verifier_format_parser_checker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,False,False,6.880145519971848e-07,skip
verifier_format_parser_checker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,,False,True,,,,,,,,,True,False,7.201451808214188e-07,skip
verifier_format_parser_checker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,verifier_parsed,True,True,,True,,,,,,,False,False,8.540228009223938e-07,
verifier_format_parser_checker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,verifier_parsed,True,True,,True,,,,,,,False,False,8.458737283945084e-07,
verifier_format_parser_checker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,malformed_verifier_parse_error,False,True,,True,,,,,,,False,False,7.008202373981476e-07,
verifier_format_parser_checker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,missing_algorithm_metadata,False,True,,True,,,,,,,False,False,2.1581072360277176e-06,
verifier_format_parser_checker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,missing_cost_metadata,False,True,,True,,,,,,,False,False,1.3830140233039856e-06,
verifier_format_parser_checker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,missing_salt_metadata,False,True,,True,,,,,,,False,False,1.149950549006462e-06,
verifier_format_parser_checker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,9.159557521343231e-07,skip
verifier_format_parser_checker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,8.130446076393127e-07,skip
verifier_format_parser_checker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,7.338821887969971e-07,skip
verifier_format_parser_checker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,7.320195436477661e-07,skip
verifier_format_parser_checker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,8.330680429935455e-07,skip
verifier_format_parser_checker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,7.67875462770462e-07,skip
verifier_format_parser_checker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,7.548369467258453e-07,skip
verifier_format_parser_checker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,7.210765033960342e-07,skip
verifier_format_parser_checker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,7.420312613248825e-07,skip
verifier_format_parser_checker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,7.981434464454651e-07,skip
verifier_format_parser_checker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,6.92903995513916e-07,skip
verifier_format_parser_checker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,7.031485438346863e-07,skip
verifier_format_parser_checker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,7.00121745467186e-07,skip
verifier_format_parser_checker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,6.989575922489166e-07,skip
verifier_format_parser_checker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,7.739290595054626e-07,skip
verifier_format_parser_checker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,7.478520274162292e-07,skip
verifier_format_parser_checker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,7.301568984985352e-07,skip
verifier_format_parser_checker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,7.301568984985352e-07,skip
verifier_format_parser_checker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,7.168855518102646e-07,skip
verifier_format_parser_checker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,7.299240678548813e-07,skip
hmac_compare_digest_checker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,1.1639203876256943e-06,skip
hmac_compare_digest_checker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,9.669456630945206e-07,skip
hmac_compare_digest_checker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,8.288770914077759e-07,skip
hmac_compare_digest_checker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,6.849877536296844e-07,skip
hmac_compare_digest_checker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,7.469207048416138e-07,skip
hmac_compare_digest_checker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,7.557682693004608e-07,skip
hmac_compare_digest_checker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,7.310882210731506e-07,skip
hmac_compare_digest_checker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,7.611233741044998e-07,skip
hmac_compare_digest_checker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,7.210765033960342e-07,skip
hmac_compare_digest_checker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,7.110647857189178e-07,skip
hmac_compare_digest_checker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,7.029157131910324e-07,skip
hmac_compare_digest_checker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,6.530899554491043e-07,skip
hmac_compare_digest_checker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,6.498303264379501e-07,skip
hmac_compare_digest_checker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,6.980262696743011e-07,skip
hmac_compare_digest_checker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,7.059425115585327e-07,skip
hmac_compare_digest_checker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,6.910413503646851e-07,skip
hmac_compare_digest_checker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,6.770715117454529e-07,skip
hmac_compare_digest_checker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,6.640329957008362e-07,skip
hmac_compare_digest_checker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,6.461050361394882e-07,skip
hmac_compare_digest_checker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,6.528571248054504e-07,skip
hmac_compare_digest_checker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,6.649643182754517e-07,skip
hmac_compare_digest_checker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,compare_digest_match,True,True,,,,,True,,,,False,False,4.13600355386734e-06,
hmac_compare_digest_checker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,compare_digest_mismatch,True,True,,,,,True,,,,False,False,1.3050157576799393e-06,
hmac_compare_digest_checker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,compare_observed,True,True,,,,,True,,,,True,False,1.0249204933643341e-06,
hmac_compare_digest_checker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,7.308553904294968e-07,skip
hmac_compare_digest_checker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,6.949994713068008e-07,skip
hmac_compare_digest_checker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,7.010530680418015e-07,skip
hmac_compare_digest_checker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,7.080379873514175e-07,skip
hmac_compare_digest_checker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,7.080379873514175e-07,skip
hmac_compare_digest_checker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,7.408671081066132e-07,skip
hmac_compare_digest_checker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,7.171183824539185e-07,skip
hmac_compare_digest_checker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,3.428896889090538e-06,skip
hmac_compare_digest_checker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,7.059425115585327e-07,skip
hmac_compare_digest_checker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,7.110647857189178e-07,skip
hmac_compare_digest_checker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,7.620546966791153e-07,skip
hmac_compare_digest_checker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,7.171183824539185e-07,skip
hmac_compare_digest_checker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,7.040798664093018e-07,skip
hmac_compare_digest_checker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,7.129274308681488e-07,skip
hmac_compare_digest_checker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,7.029157131910324e-07,skip
hmac_compare_digest_checker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,7.790513336658478e-07,skip
hmac_compare_digest_checker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,8.589122444391251e-07,skip
hmac_compare_digest_checker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,6.92903995513916e-07,skip
hmac_compare_digest_checker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,7.757917046546936e-07,skip
hmac_compare_digest_checker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,7.08969309926033e-07,skip
hmac_compare_digest_checker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,7.138587534427643e-07,skip
hmac_compare_digest_checker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,7.208436727523804e-07,skip
hmac_compare_digest_checker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,7.238704711198807e-07,skip
hmac_compare_digest_checker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,7.210765033960342e-07,skip
hmac_compare_digest_checker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,6.998889148235321e-07,skip
hmac_compare_digest_checker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,7.350463420152664e-07,skip
plain_equality_compare_caveat_marker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,6.940681487321854e-07,skip
plain_equality_compare_caveat_marker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,7.092021405696869e-07,skip
plain_equality_compare_caveat_marker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,,False,True,,,,,,,,,False,False,7.420312613248825e-07,skip
plain_equality_compare_caveat_marker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,,False,True,,,,,,,,,False,False,6.430782377719879e-07,skip
plain_equality_compare_caveat_marker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,,False,True,,,,,,,,,False,False,5.720648914575577e-07,skip
plain_equality_compare_caveat_marker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,,False,True,,,,,,,,,False,False,5.909241735935211e-07,skip
plain_equality_compare_caveat_marker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,,False,True,,,,,,,,,False,False,5.499459803104401e-07,skip
plain_equality_compare_caveat_marker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,,False,True,,,,,,,,,False,False,5.799811333417892e-07,skip
plain_equality_compare_caveat_marker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,,False,True,,,,,,,,,False,False,5.59026375412941e-07,skip
plain_equality_compare_caveat_marker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,,False,True,,,,,,,,,False,False,5.408655852079391e-07,skip
plain_equality_compare_caveat_marker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,,False,True,,,,,,,,,False,False,5.220063030719757e-07,skip
plain_equality_compare_caveat_marker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,,False,True,,,,,,,,,False,False,4.92902472615242e-07,skip
plain_equality_compare_caveat_marker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,,False,True,,,,,,,,,False,False,5.150213837623596e-07,skip
plain_equality_compare_caveat_marker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,False,False,5.061738193035126e-07,skip
plain_equality_compare_caveat_marker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,,False,True,,,,,,,,,True,False,5.338806658983231e-07,skip
plain_equality_compare_caveat_marker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,,False,True,,,,,,,,,False,False,5.110632628202438e-07,skip
plain_equality_compare_caveat_marker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,,False,True,,,,,,,,,False,False,5.150213837623596e-07,skip
plain_equality_compare_caveat_marker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,,False,True,,,,,,,,,False,False,5.010515451431274e-07,skip
plain_equality_compare_caveat_marker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,,False,True,,,,,,,,,False,False,5.068723112344742e-07,skip
plain_equality_compare_caveat_marker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,,False,True,,,,,,,,,False,False,4.968605935573578e-07,skip
plain_equality_compare_caveat_marker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,,False,True,,,,,,,,,False,False,5.061738193035126e-07,skip
plain_equality_compare_caveat_marker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,plain_equality_caveat,True,True,,,,,True,,,,False,False,8.300412446260452e-07,
plain_equality_compare_caveat_marker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,plain_equality_caveat,True,True,,,,,True,,,,False,False,6.488990038633347e-07,
plain_equality_compare_caveat_marker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,plain_equality_caveat,True,True,,,,,True,,,,True,False,6.288755685091019e-07,
plain_equality_compare_caveat_marker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,,False,True,,,,,,,,,False,False,6.16069883108139e-07,skip
plain_equality_compare_caveat_marker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,,False,True,,,,,,,,,False,False,5.930196493864059e-07,skip
plain_equality_compare_caveat_marker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,,False,True,,,,,,,,,False,False,5.860347300767899e-07,skip
plain_equality_compare_caveat_marker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,,False,True,,,,,,,,,False,False,5.480833351612091e-07,skip
plain_equality_compare_caveat_marker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,,False,True,,,,,,,,,False,False,5.550682544708252e-07,skip
plain_equality_compare_caveat_marker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,,False,True,,,,,,,,,False,False,5.559995770454407e-07,skip
plain_equality_compare_caveat_marker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,,False,True,,,,,,,,,False,False,5.569308996200562e-07,skip
plain_equality_compare_caveat_marker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,5.499459803104401e-07,skip
plain_equality_compare_caveat_marker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,5.529727786779404e-07,skip
plain_equality_compare_caveat_marker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,,False,True,,,,,,,,,False,False,5.520414561033249e-07,skip
plain_equality_compare_caveat_marker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,,False,True,,,,,,,,,False,False,5.720648914575577e-07,skip
plain_equality_compare_caveat_marker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,,False,True,,,,,,,,,False,True,5.67873939871788e-07,skip
plain_equality_compare_caveat_marker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,,False,True,,,,,,,,,False,True,5.559995770454407e-07,skip
plain_equality_compare_caveat_marker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,,False,True,,,,,,,,,False,True,5.559995770454407e-07,skip
plain_equality_compare_caveat_marker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,,False,True,,,,,,,,,False,True,5.550682544708252e-07,skip
plain_equality_compare_caveat_marker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,,False,True,,,,,,,,,True,False,5.739275366067886e-07,skip
plain_equality_compare_caveat_marker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,,False,True,,,,,,,,,False,False,5.220063030719757e-07,skip
plain_equality_compare_caveat_marker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,,False,True,,,,,,,,,False,False,5.168840289115906e-07,skip
plain_equality_compare_caveat_marker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,5.890615284442902e-07,skip
plain_equality_compare_caveat_marker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,,False,True,,,,,,,,,False,False,5.75091689825058e-07,skip
plain_equality_compare_caveat_marker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,,False,True,,,,,,,,,False,True,6.01867213845253e-07,skip
plain_equality_compare_caveat_marker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,,False,True,,,,,,,,,False,True,5.629844963550568e-07,skip
plain_equality_compare_caveat_marker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,,False,True,,,,,,,,,False,True,5.529727786779404e-07,skip
plain_equality_compare_caveat_marker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,,False,True,,,,,,,,,False,True,5.390029400587082e-07,skip
plain_equality_compare_caveat_marker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,,False,True,,,,,,,,,False,True,5.487818270921707e-07,skip
plain_equality_compare_caveat_marker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,,False,True,,,,,,,,,False,True,5.529727786779404e-07,skip
encoding_boundary_checker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,,False,True,,,,,,,,,True,False,7.669441401958466e-07,skip
encoding_boundary_checker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,,False,True,,,,,,,,,True,False,7.320195436477661e-07,skip
